content_type,country,date_added,release_year,rating,duration,genres,duration_int,duration_type
1,1,4503.0,1024,10,7 Season,399,0.01929260450160772,0
1,73,4503.0,1024,8,5 Season,67,0.012861736334405145,0
0,77,4503.0,950,9,105 min,1206,0.33440514469453375,2
1,245,4503.0,950,10,1 Season,399,0.0,0
1,75,4503.0,950,10,1 Season,399,0.0,0
0,2805,4502.0,950,9,83 min,818,0.26366559485530544,2
0,103,4502.0,891,8,109 min,1597,0.3472668810289389,2
1,189,4502.0,950,10,1 Season,399,0.0,0
0,95,4502.0,1024,9,111 min,1206,0.35369774919614144,2
0,2805,4502.0,950,10,97 min,818,0.30868167202572344,2
1,412,4502.0,950,7,1 Season,248,0.0,0
0,968,4502.0,1024,9,132 min,857,0.42122186495176844,2
1,30,4502.0,1022,10,2 Season,749,0.003215434083601286,0
0,103,4501.0,96,10,102 min,1206,0.3247588424437299,2
0,1,4501.0,891,10,107 min,857,0.3408360128617363,2
0,106,4501.0,136,10,100 min,1206,0.3183279742765273,2
0,103,4501.0,184,9,115 min,1206,0.36655948553054657,2
0,103,4501.0,891,10,104 min,1206,0.33118971061093244,2
0,1,4501.0,1022,10,110 min,1597,0.3504823151125402,2
0,103,4501.0,891,10,100 min,1206,0.3183279742765273,2
0,807,4501.0,193,10,111 min,1206,0.35369774919614144,2
0,103,4501.0,152,9,108 min,1206,0.34405144694533757,2
0,103,4501.0,80,9,104 min,857,0.33118971061093244,2
0,2805,4501.0,1024,2,116 min,1597,0.3697749196141479,2
0,106,4501.0,228,9,106 min,857,0.337620578778135,2
0,6,4500.0,1024,9,96 min,1206,0.3054662379421222,2
0,968,4500.0,950,10,140 min,1597,0.44694533762057875,2
0,968,4500.0,950,10,107 min,1597,0.3408360128617363,2
1,2805,4499.0,950,8,1 Season,220,0.0,0
1,412,4499.0,950,10,4 Season,248,0.00964630225080386,0
0,968,4498.0,950,9,138 min,857,0.4405144694533762,2
0,106,4498.0,193,10,132 min,1206,0.42122186495176844,2
1,189,4498.0,1022,9,1 Season,749,0.0,0
0,1,4498.0,80,10,208 min,818,0.6655948553054662,2
0,106,4498.0,96,9,105 min,1206,0.33440514469453375,2
0,1,4498.0,184,2,101 min,1206,0.32154340836012857,2
0,106,4498.0,193,9,124 min,857,0.3954983922829582,2
0,106,4498.0,152,9,93 min,1597,0.2958199356913183,2
0,106,4498.0,136,9,110 min,1597,0.3504823151125402,2
0,106,4498.0,152,9,115 min,1206,0.36655948553054657,2
1,807,4498.0,1024,9,1 Season,749,0.0,0
1,412,4497.0,950,10,2 Season,248,0.003215434083601286,0
1,807,4497.0,184,8,1 Season,386,0.0,0
0,968,4497.0,1024,9,107 min,128,0.3408360128617363,2
1,103,4497.0,950,10,1 Season,749,0.0,0
0,968,4497.0,950,10,72 min,332,0.2282958199356913,2
1,12,4496.0,950,9,1 Season,176,0.0,0
0,79,4496.0,891,7,107 min,1206,0.3408360128617363,2
0,79,4496.0,1024,9,95 min,1206,0.3022508038585209,2
1,110,4496.0,950,10,3 Season,749,0.006430868167202573,0
0,79,4496.0,1024,9,180 min,1597,0.5755627009646302,2
0,189,4496.0,950,10,135 min,128,0.4308681672025723,2
1,2805,4495.0,950,8,1 Season,220,0.0,0
0,2805,4495.0,950,10,87 min,818,0.27652733118971057,2
0,24,4495.0,1141,10,94 min,128,0.29903536977491957,2
0,95,4495.0,1024,10,105 min,1597,0.33440514469453375,2
0,145,4495.0,1024,10,93 min,128,0.2958199356913183,2
0,4,4495.0,950,1,92 min,595,0.292604501607717,2
1,412,4495.0,950,9,1 Season,248,0.0,0
1,245,4494.0,96,9,5 Season,176,0.012861736334405145,0
1,2805,4494.0,950,10,1 Season,120,0.0,0
1,1,4494.0,1141,10,1 Season,399,0.0,0
1,2805,4493.0,950,10,1 Season,120,0.0,0
1,2805,4493.0,950,10,1 Season,120,0.0,0
0,968,4493.0,950,9,144 min,1206,0.4598070739549839,2
1,968,4491.0,1024,5,1 Season,386,0.0,0
1,189,4491.0,950,9,1 Season,399,0.0,0
1,2805,4490.0,950,10,1 Season,120,0.0,0
0,103,4490.0,1141,10,101 min,1206,0.32154340836012857,2
0,27,4490.0,950,10,81 min,1597,0.2572347266881029,2
1,110,4490.0,950,10,2 Season,399,0.003215434083601286,0
1,968,4490.0,950,10,1 Season,399,0.0,0
0,67,4490.0,950,10,95 min,1597,0.3022508038585209,2
0,2805,4490.0,950,3,119 min,1597,0.37942122186495175,2
0,3,4490.0,1024,10,121 min,128,0.3858520900321543,2
0,1,4489.0,1024,10,88 min,1206,0.2797427652733119,2
1,124,4489.0,950,10,2 Season,749,0.003215434083601286,0
1,13,4489.0,950,10,3 Season,399,0.006430868167202573,0
0,1,4489.0,891,2,106 min,1206,0.337620578778135,2
0,2805,4489.0,554,1,119 min,595,0.37942122186495175,2
0,77,4489.0,950,10,63 min,332,0.19935691318327975,2
0,2805,4489.0,554,3,82 min,1206,0.26045016077170413,2
0,103,4489.0,1024,7,95 min,595,0.3022508038585209,2
0,75,4488.0,1141,9,93 min,1597,0.2958199356913183,2
0,968,4488.0,1024,8,120 min,1206,0.382636655948553,2
1,2805,4488.0,950,10,1 Season,399,0.0,0
0,968,4488.0,950,10,147 min,1597,0.46945337620578775,2
0,2805,4487.0,950,10,55 min,332,0.17363344051446947,2
0,95,4487.0,1141,9,107 min,1597,0.3408360128617363,2
0,95,4486.0,1141,9,92 min,1206,0.292604501607717,2
0,2805,4486.0,1024,9,85 min,818,0.270096463022508,2
0,180,4691.0,1024,10,98 min,857,0.31189710610932475,2
1,2805,4660.0,950,10,1 Season,120,0.0,0
0,2,4660.0,950,10,92 min,818,0.292604501607717,2
0,2,4660.0,950,10,101 min,1206,0.32154340836012857,2
0,124,4660.0,1024,10,112 min,1206,0.35691318327974275,2
0,2805,4660.0,950,7,103 min,595,0.3279742765273312,2
1,45,4660.0,1024,10,1 Season,399,0.0,0
0,2805,4660.0,950,1,91 min,1597,0.28938906752411575,2
1,245,4630.0,1024,9,2 Season,176,0.003215434083601286,0
1,807,4630.0,950,10,1 Season,749,0.0,0
0,75,4599.0,1024,10,96 min,1206,0.3054662379421222,2
0,2805,4599.0,193,1,104 min,857,0.33118971061093244,2
0,2805,4568.0,1022,10,66 min,332,0.2090032154340836,2
0,2805,4538.0,1024,10,83 min,1597,0.26366559485530544,2
0,2805,4538.0,1022,3,111 min,1597,0.35369774919614144,2
0,2805,4507.0,1024,10,90 min,271,0.28617363344051444,2
0,2,4507.0,1022,3,121 min,1597,0.3858520900321543,2
0,2805,4477.0,1024,3,121 min,857,0.3858520900321543,2
1,14,4477.0,279,10,2 Season,749,0.003215434083601286,0
0,2805,4446.0,950,10,88 min,857,0.2797427652733119,2
1,2805,4446.0,1024,9,2 Season,67,0.003215434083601286,0
0,145,4446.0,950,10,57 min,818,0.18006430868167203,2
0,1,4446.0,1022,3,107 min,1206,0.3408360128617363,2
0,245,4417.0,950,9,5 min,857,0.012861736334405145,2
0,245,4417.0,1024,8,91 min,21,0.28938906752411575,2
0,968,4386.0,22,9,174 min,1597,0.5562700964630225,2
0,10,4386.0,554,9,155 min,857,0.49517684887459806,2
0,968,4386.0,228,6,87 min,595,0.27652733118971057,2
1,2805,4386.0,554,9,6 Season,120,0.016077170418006433,0
0,13,4386.0,950,10,77 min,332,0.24437299035369775,2
0,10,4386.0,136,9,142 min,1206,0.4533762057877813,2
0,968,4386.0,12,9,170 min,857,0.5434083601286174,2
0,968,4386.0,36,9,165 min,1206,0.527331189710611,2
0,968,4386.0,11,9,161 min,857,0.5144694533762059,2
0,968,4386.0,279,9,144 min,1206,0.4598070739549839,2
0,968,4386.0,28,9,149 min,857,0.4758842443729903,2
0,968,4386.0,348,9,135 min,1206,0.4308681672025723,2
1,2805,4386.0,950,10,1 Season,399,0.0,0
0,968,4386.0,348,9,131 min,1206,0.4180064308681672,2
0,968,4386.0,80,9,126 min,271,0.40192926045016075,2
0,968,4386.0,96,9,192 min,1597,0.6141479099678457,2
0,968,4386.0,45,9,209 min,1597,0.6688102893890675,2
0,968,4386.0,61,9,187 min,1206,0.5980707395498392,2
0,968,4386.0,891,9,138 min,1206,0.4405144694533762,2
0,968,4386.0,36,9,185 min,1206,0.5916398713826366,2
0,968,4386.0,554,9,143 min,1206,0.4565916398713826,2
1,412,4386.0,950,10,3 Season,248,0.006430868167202573,0
0,968,4386.0,348,6,97 min,595,0.30868167202572344,2
0,968,4386.0,8,9,172 min,857,0.54983922829582,2
1,807,4386.0,1024,6,3 Season,176,0.006430868167202573,0
1,245,4386.0,13,9,6 Season,176,0.016077170418006433,0
0,968,4386.0,950,10,103 min,1597,0.3279742765273312,2
1,412,4386.0,950,10,2 Season,248,0.003215434083601286,0
1,2805,4386.0,950,10,1 Season,120,0.0,0
0,1,4386.0,1022,7,83 min,595,0.26366559485530544,2
0,2805,4386.0,193,3,107 min,1597,0.3408360128617363,2
0,968,4386.0,348,9,114 min,1206,0.3633440514469453,2
1,65,4386.0,950,9,2 Season,749,0.003215434083601286,0
0,2805,4386.0,1141,3,93 min,271,0.2958199356913183,2
0,968,4473.0,950,6,85 min,595,0.270096463022508,2
1,968,4473.0,1024,7,1 Season,386,0.0,0
1,807,4473.0,1024,6,1 Season,386,0.0,0
0,2805,4473.0,950,10,85 min,332,0.270096463022508,2
0,2805,4473.0,891,1,131 min,595,0.4180064308681672,2
0,180,4473.0,1022,10,101 min,1597,0.32154340836012857,2
0,968,4473.0,1024,10,107 min,1597,0.3408360128617363,2
0,2805,4473.0,1141,9,84 min,65,0.26688102893890675,2
0,45,4473.0,1024,3,104 min,818,0.33118971061093244,2
1,807,4473.0,1024,5,1 Season,386,0.0,0
0,968,4471.0,950,9,160 min,1206,0.5112540192926045,2
1,189,4471.0,950,10,1 Season,399,0.0,0
0,2805,4470.0,1024,3,103 min,857,0.3279742765273312,2
0,2805,4469.0,950,5,46 min,595,0.14469453376205788,2
1,2805,4469.0,1024,10,2 Season,399,0.003215434083601286,0
1,968,4469.0,1024,10,1 Season,749,0.0,0
0,968,4469.0,950,10,112 min,1206,0.35691318327974275,2
1,2805,4469.0,950,10,3 Season,399,0.006430868167202573,0
0,180,4469.0,950,10,83 min,857,0.26366559485530544,2
0,180,4469.0,1024,9,72 min,818,0.2282958199356913,2
0,180,4469.0,950,5,24 min,595,0.07395498392282959,2
0,2805,4469.0,950,10,104 min,1597,0.33118971061093244,2
1,807,4469.0,950,10,1 Season,749,0.0,0
0,4,4469.0,1024,5,72 min,595,0.2282958199356913,2
1,807,4468.0,950,10,2 Season,176,0.003215434083601286,0
0,60,4468.0,1024,10,113 min,1597,0.360128617363344,2
0,67,4468.0,950,7,21 min,818,0.06430868167202573,2
1,67,4468.0,950,10,1 Season,749,0.0,0
0,2805,4467.0,1024,1,100 min,595,0.3183279742765273,2
0,2805,4467.0,950,3,108 min,818,0.34405144694533757,2
0,4,4467.0,1141,10,99 min,1597,0.315112540192926,2
0,145,4467.0,950,10,104 min,20,0.33118971061093244,2
0,2805,4466.0,950,10,70 min,332,0.22186495176848875,2
1,1,4465.0,950,10,1 Season,399,0.0,0
1,1,4464.0,950,9,1 Season,749,0.0,0
1,807,4463.0,950,5,2 Season,386,0.003215434083601286,0
0,56,4462.0,950,9,93 min,818,0.2958199356913183,2
1,807,4462.0,950,6,2 Season,386,0.003215434083601286,0
1,16,4462.0,950,6,2 Season,176,0.003215434083601286,0
0,110,4462.0,1022,9,95 min,1597,0.3022508038585209,2
1,2805,4462.0,950,8,4 Season,386,0.00964630225080386,0
1,2805,4462.0,950,10,1 Season,67,0.0,0
1,968,4462.0,950,10,1 Season,399,0.0,0
1,412,4462.0,950,9,1 Season,248,0.0,0
1,412,4462.0,950,8,1 Season,248,0.0,0
1,2805,4462.0,950,10,1 Season,399,0.0,0
0,45,4462.0,950,10,109 min,1597,0.3472668810289389,2
1,124,4462.0,950,10,1 Season,749,0.0,0
0,2805,4461.0,1024,3,91 min,20,0.28938906752411575,2
0,12,4461.0,950,10,75 min,857,0.2379421221864952,2
0,8,4461.0,950,9,100 min,1206,0.3183279742765273,2
0,2805,4460.0,1022,3,95 min,1597,0.3022508038585209,2
1,13,4460.0,950,10,1 Season,749,0.0,0
0,245,4460.0,1022,1,113 min,21,0.360128617363344,2
1,19,4460.0,1024,10,1 Season,399,0.0,0
0,412,4460.0,891,9,91 min,818,0.28938906752411575,2
0,2805,4459.0,950,10,62 min,332,0.19614147909967847,2
1,1,4459.0,950,6,1 Season,248,0.0,0
1,2805,4459.0,1141,10,1 Season,220,0.0,0
0,2805,4458.0,348,3,93 min,1206,0.2958199356913183,2
0,968,4457.0,1024,9,135 min,128,0.4308681672025723,2
0,807,4457.0,1024,5,23 min,595,0.0707395498392283,2
1,2805,4457.0,1024,10,1 Season,220,0.0,0
0,968,4456.0,950,10,101 min,1206,0.32154340836012857,2
1,2805,4455.0,950,9,1 Season,220,0.0,0
0,30,4455.0,1141,9,98 min,1206,0.31189710610932475,2
1,11,4455.0,950,10,1 Season,749,0.0,0
0,86,4455.0,950,8,103 min,595,0.3279742765273312,2
0,2805,4455.0,1024,10,106 min,1597,0.337620578778135,2
1,6,4455.0,950,10,2 Season,749,0.003215434083601286,0
0,2805,4455.0,950,3,95 min,1597,0.3022508038585209,2
0,103,4455.0,1024,9,132 min,1597,0.42122186495176844,2
1,5,4455.0,950,10,1 Season,399,0.0,0
1,2805,4690.0,950,10,2 Season,399,0.003215434083601286,0
1,2805,4690.0,950,9,3 Season,32,0.006430868167202573,0
1,1,4690.0,950,10,1 Season,749,0.0,0
0,45,4659.0,950,6,82 min,595,0.26045016077170413,2
0,2805,4659.0,950,10,71 min,332,0.22508038585209003,2
0,2,4598.0,950,8,16 min,595,0.04823151125401929,2
0,807,4537.0,1022,10,104 min,1206,0.33118971061093244,2
0,30,4537.0,1022,10,79 min,1597,0.2508038585209003,2
0,968,4537.0,950,10,120 min,1597,0.382636655948553,2
0,124,4537.0,1024,10,82 min,1597,0.26045016077170413,2
0,2805,4537.0,1024,10,115 min,818,0.36655948553054657,2
0,2805,4537.0,950,3,111 min,857,0.35369774919614144,2
0,145,4537.0,950,10,110 min,128,0.3504823151125402,2
1,2805,4537.0,950,10,2 Season,220,0.003215434083601286,0
0,95,4506.0,891,8,121 min,1597,0.3858520900321543,2
0,807,4506.0,950,9,162 min,857,0.5176848874598071,2
1,968,4506.0,950,5,1 Season,386,0.0,0
0,60,4506.0,1024,10,108 min,1206,0.34405144694533757,2
0,1,4476.0,193,10,186 min,1597,0.594855305466238,2
0,2805,4476.0,1024,10,116 min,818,0.3697749196141479,2
0,6,4476.0,80,3,154 min,1597,0.49196141479099675,2
1,145,4476.0,891,9,4 Season,749,0.00964630225080386,0
0,73,4445.0,1141,3,105 min,20,0.33440514469453375,2
0,77,4445.0,1024,5,71 min,595,0.22508038585209003,2
0,2805,4445.0,950,10,61 min,332,0.19292604501607719,2
0,968,4445.0,1024,9,133 min,1597,0.42443729903536975,2
0,30,4445.0,1024,10,98 min,1597,0.31189710610932475,2
0,412,4445.0,184,3,119 min,1597,0.37942122186495175,2
0,2805,4416.0,950,10,61 min,332,0.19292604501607719,2
1,245,4385.0,348,9,1 Season,176,0.0,0
1,67,4385.0,950,10,3 Season,399,0.006430868167202573,0
0,968,4385.0,1024,9,130 min,1206,0.4147909967845659,2
1,807,4385.0,950,5,1 Season,386,0.0,0
0,807,4385.0,1024,5,11 min,595,0.03215434083601286,2
0,2805,4385.0,891,10,87 min,1597,0.27652733118971057,2
0,2,4385.0,184,1,127 min,595,0.405144694533762,2
0,2805,4385.0,891,9,87 min,1206,0.27652733118971057,2
0,30,4385.0,1022,9,88 min,1597,0.2797427652733119,2
0,2805,4385.0,88,3,158 min,1597,0.504823151125402,2
0,807,4385.0,950,9,82 min,1597,0.26045016077170413,2
0,124,4385.0,1141,10,93 min,818,0.2958199356913183,2
0,8,4385.0,1024,10,90 min,818,0.28617363344051444,2
0,2805,4441.0,950,10,109 min,1597,0.3472668810289389,2
1,35,4441.0,1024,9,2 Season,749,0.003215434083601286,0
0,968,4441.0,1024,9,72 min,332,0.2282958199356913,2
1,30,4441.0,950,10,1 Season,749,0.0,0
1,145,4441.0,1024,10,1 Season,399,0.0,0
1,110,4441.0,950,10,1 Season,749,0.0,0
0,968,4440.0,950,9,162 min,857,0.5176848874598071,2
1,2805,4440.0,950,10,2 Season,399,0.003215434083601286,0
1,245,4440.0,950,10,1 Season,749,0.0,0
0,245,4440.0,1024,6,98 min,21,0.31189710610932475,2
1,8,4440.0,950,9,1 Season,16,0.0,0
0,95,4439.0,891,9,103 min,1597,0.3279742765273312,2
0,95,4439.0,554,10,97 min,1597,0.30868167202572344,2
1,2805,4439.0,950,10,1 Season,120,0.0,0
0,95,4439.0,554,10,94 min,1206,0.29903536977491957,2
0,95,4439.0,891,10,101 min,1597,0.32154340836012857,2
1,2805,4439.0,950,10,1 Season,399,0.0,0
0,807,4439.0,554,10,138 min,1597,0.4405144694533762,2
0,95,4439.0,348,9,109 min,128,0.3472668810289389,2
0,2805,4438.0,950,10,50 min,332,0.15755627009646303,2
0,2805,4436.0,1024,8,110 min,595,0.3504823151125402,2
1,189,4436.0,950,9,1 Season,749,0.0,0
0,2805,4435.0,1024,10,92 min,271,0.292604501607717,2
1,180,4435.0,1141,10,1 Season,399,0.0,0
1,2805,4434.0,950,10,1 Season,120,0.0,0
1,189,4434.0,950,10,1 Season,749,0.0,0
1,807,4434.0,950,7,1 Season,749,0.0,0
1,56,4434.0,950,10,1 Season,399,0.0,0
0,67,4434.0,950,10,120 min,1597,0.382636655948553,2
0,968,4434.0,1024,9,101 min,128,0.32154340836012857,2
0,2805,4434.0,950,3,116 min,1597,0.3697749196141479,2
0,968,4434.0,950,10,117 min,1597,0.3729903536977492,2
0,30,4433.0,228,8,95 min,1206,0.3022508038585209,2
1,77,4433.0,950,10,1 Season,749,0.0,0
0,1,4433.0,1141,8,93 min,595,0.2958199356913183,2
1,2805,4430.0,136,8,1 Season,386,0.0,0
0,1,4429.0,554,3,122 min,1597,0.3890675241157556,2
0,2805,4429.0,1024,10,102 min,1597,0.3247588424437299,2
0,2805,4429.0,554,3,96 min,857,0.3054662379421222,2
1,95,4429.0,1022,10,1 Season,749,0.0,0
0,2805,4429.0,891,3,93 min,1597,0.2958199356913183,2
0,2805,4429.0,891,2,93 min,271,0.2958199356913183,2
0,807,4428.0,1022,5,72 min,54,0.2282958199356913,2
1,1,4428.0,1022,5,1 Season,386,0.0,0
0,1,4427.0,1024,0,87 min,595,0.27652733118971057,2
0,75,4427.0,1024,10,95 min,1597,0.3022508038585209,2
0,24,4427.0,1022,10,33 min,1206,0.10289389067524116,2
0,67,4427.0,950,10,113 min,1206,0.360128617363344,2
0,30,4427.0,193,8,118 min,1206,0.37620578778135044,2
0,968,4427.0,1024,9,171 min,1597,0.5466237942122186,2
1,968,4427.0,950,10,1 Season,749,0.0,0
0,95,4427.0,1141,9,100 min,1206,0.3183279742765273,2
0,245,4426.0,1024,8,103 min,857,0.3279742765273312,2
1,2805,4426.0,586,10,1 Season,120,0.0,0
1,13,4426.0,950,10,2 Season,399,0.003215434083601286,0
1,807,4426.0,1024,9,1 Season,749,0.0,0
1,60,4426.0,1024,10,1 Season,399,0.0,0
0,30,4719.0,554,8,86 min,1206,0.2733118971061093,2
0,2805,4719.0,950,9,102 min,1206,0.3247588424437299,2
1,2805,4719.0,1141,5,2 Season,386,0.003215434083601286,0
0,2805,4689.0,950,6,81 min,595,0.2572347266881029,2
0,2805,4689.0,1022,3,101 min,1597,0.32154340836012857,2
0,110,4689.0,950,8,73 min,818,0.2315112540192926,2
0,79,4658.0,1024,9,96 min,1597,0.3054662379421222,2
1,2805,4628.0,1141,10,4 Season,399,0.00964630225080386,0
0,2805,4628.0,1141,10,106 min,1597,0.337620578778135,2
0,1,4628.0,1024,2,88 min,271,0.2797427652733119,2
0,4,4597.0,1024,10,103 min,1597,0.3279742765273312,2
0,968,4597.0,1024,9,139 min,1206,0.44372990353697744,2
0,3,4566.0,1141,9,89 min,1597,0.28295819935691313,2
1,2805,4566.0,950,5,2 Season,386,0.003215434083601286,0
1,95,4566.0,1141,9,2 Season,749,0.003215434083601286,0
0,2805,4566.0,950,3,104 min,1597,0.33118971061093244,2
0,968,4566.0,1024,9,124 min,1597,0.3954983922829582,2
1,45,4566.0,950,9,1 Season,40,0.0,0
1,807,4566.0,950,9,1 Season,749,0.0,0
0,2805,4566.0,1022,3,112 min,1597,0.35691318327974275,2
1,2805,4566.0,950,10,1 Season,399,0.0,0
1,245,4536.0,950,10,1 Season,176,0.0,0
0,1,4536.0,348,9,70 min,818,0.22186495176848875,2
1,2805,4505.0,1024,9,8 Season,399,0.022508038585209004,0
1,2805,4505.0,950,10,1 Season,399,0.0,0
0,2805,4505.0,950,10,106 min,818,0.337620578778135,2
0,2805,4475.0,950,2,97 min,857,0.30868167202572344,2
0,2805,4475.0,1024,1,106 min,1206,0.337620578778135,2
0,2805,4475.0,950,9,60 min,332,0.18971061093247588,2
1,2805,4444.0,950,8,3 Season,386,0.006430868167202573,0
0,968,4444.0,1024,9,148 min,128,0.47266881028938906,2
0,145,4444.0,950,10,122 min,1597,0.3890675241157556,2
0,2805,4384.0,891,10,86 min,1206,0.2733118971061093,2
0,968,4384.0,22,9,193 min,80,0.617363344051447,2
1,245,4384.0,554,10,1 Season,176,0.0,0
1,189,4384.0,950,10,1 Season,749,0.0,0
0,2805,4384.0,1022,3,92 min,54,0.292604501607717,2
0,2,4384.0,1141,2,94 min,1206,0.29903536977491957,2
1,1,4384.0,1024,6,5 Season,386,0.012861736334405145,0
0,19,4384.0,1024,7,82 min,595,0.26045016077170413,2
0,412,4384.0,950,8,59 min,54,0.1864951768488746,2
1,245,4384.0,348,10,1 Season,176,0.0,0
1,245,4384.0,1141,9,1 Season,176,0.0,0
1,2805,4384.0,348,5,1 Season,386,0.0,0
0,2805,4384.0,1024,10,89 min,857,0.28295819935691313,2
0,968,4384.0,39,7,176 min,1597,0.5627009646302251,2
0,245,4413.0,950,10,116 min,1597,0.3697749196141479,2
1,110,4413.0,950,10,2 Season,749,0.003215434083601286,0
0,124,4413.0,891,10,86 min,1597,0.2733118971061093,2
0,95,4413.0,1022,9,93 min,1206,0.2958199356913183,2
1,45,4413.0,950,10,1 Season,749,0.0,0
0,2805,4413.0,950,10,85 min,818,0.270096463022508,2
1,145,4413.0,950,10,2 Season,399,0.003215434083601286,0
1,245,4412.0,1024,9,1 Season,749,0.0,0
0,2805,4412.0,152,10,62 min,332,0.19614147909967847,2
1,412,4412.0,950,10,1 Season,248,0.0,0
1,2805,4412.0,950,9,1 Season,749,0.0,0
0,27,4411.0,1141,10,112 min,1597,0.35691318327974275,2
1,807,4411.0,950,9,1 Season,749,0.0,0
1,412,4411.0,950,8,1 Season,220,0.0,0
1,77,4411.0,950,10,1 Season,749,0.0,0
0,968,4409.0,950,9,121 min,1206,0.3858520900321543,2
0,968,4408.0,1024,9,133 min,1206,0.42443729903536975,2
0,968,4408.0,950,10,76 min,332,0.24115755627009647,2
0,2805,4407.0,1022,1,82 min,1597,0.26045016077170413,2
0,75,4406.0,1024,10,156 min,1597,0.4983922829581993,2
0,30,4406.0,554,10,90 min,128,0.28617363344051444,2
1,807,4406.0,950,10,1 Season,220,0.0,0
1,95,4406.0,1022,9,2 Season,749,0.003215434083601286,0
1,2805,4406.0,950,10,1 Season,120,0.0,0
1,2805,4406.0,950,10,8 Season,120,0.022508038585209004,0
0,2805,4405.0,950,8,97 min,1206,0.30868167202572344,2
0,110,4405.0,950,10,51 min,332,0.1607717041800643,2
1,2805,4405.0,950,10,1 Season,40,0.0,0
1,245,4405.0,950,9,2 Season,176,0.003215434083601286,0
1,1,4405.0,950,9,1 Season,749,0.0,0
1,2805,4404.0,950,9,1 Season,220,0.0,0
1,2805,4404.0,1024,10,1 Season,749,0.0,0
0,1,4404.0,64,10,98 min,1206,0.31189710610932475,2
0,2805,4403.0,950,10,61 min,332,0.19292604501607719,2
0,968,4403.0,1024,9,116 min,1206,0.3697749196141479,2
1,2805,4402.0,184,8,1 Season,386,0.0,0
0,968,4402.0,1024,9,132 min,1206,0.42122186495176844,2
0,2805,4402.0,950,9,17 min,1597,0.05144694533762058,2
0,1,4400.0,279,3,91 min,1597,0.28938906752411575,2
0,2805,4399.0,950,10,121 min,1597,0.3858520900321543,2
1,19,4399.0,950,10,1 Season,749,0.0,0
1,180,4399.0,950,10,4 Season,220,0.00964630225080386,0
1,67,4399.0,950,9,1 Season,749,0.0,0
1,2805,4399.0,1024,8,2 Season,120,0.003215434083601286,0
0,2805,4398.0,1024,9,78 min,271,0.24758842443729903,2
1,65,4398.0,950,9,1 Season,749,0.0,0
0,7,4398.0,184,1,95 min,595,0.3022508038585209,2
0,2805,4398.0,1024,10,86 min,1597,0.2733118971061093,2
0,4,4398.0,554,3,132 min,1597,0.42122186495176844,2
0,245,4398.0,1024,9,107 min,857,0.3408360128617363,2
1,245,4398.0,136,9,1 Season,176,0.0,0
0,75,4398.0,554,3,122 min,1597,0.3890675241157556,2
0,968,4397.0,1141,9,95 min,1597,0.3022508038585209,2
0,1,4397.0,1024,10,108 min,1597,0.34405144694533757,2
1,2805,4397.0,950,10,1 Season,399,0.0,0
0,5,4397.0,1022,3,99 min,128,0.315112540192926,2
0,2805,4397.0,1024,10,103 min,857,0.3279742765273312,2
0,2805,4396.0,950,10,66 min,332,0.2090032154340836,2
1,124,4396.0,1141,5,1 Season,386,0.0,0
0,24,4396.0,1024,10,132 min,857,0.42122186495176844,2
1,807,4395.0,950,7,1 Season,386,0.0,0
0,2805,4718.0,1141,9,56 min,818,0.17684887459807075,2
0,968,4718.0,1024,10,128 min,1206,0.4083601286173633,2
1,2805,4657.0,950,9,1 Season,120,0.0,0
1,412,4657.0,1024,10,1 Season,248,0.0,0
1,2805,4657.0,950,6,4 Season,386,0.00964630225080386,0
1,968,4657.0,950,10,1 Season,399,0.0,0
1,2805,4657.0,950,10,1 Season,399,0.0,0
0,412,4657.0,348,3,119 min,857,0.37942122186495175,2
1,86,4657.0,950,5,2 Season,386,0.003215434083601286,0
1,124,4657.0,950,10,1 Season,749,0.0,0
0,2805,4627.0,950,10,97 min,857,0.30868167202572344,2
