content_type,country,date_added,release_year,rating,genres,duration_int,duration_type
0,65,"May 25, 2020",1024,9,857,0.3504823151125402,2
1,2805,"May 25, 2020",1024,9,40,0.012861736334405145,0
0,2805,"May 25, 2020",1024,3,1597,0.4308681672025723,2
1,968,"May 24, 2020",950,10,749,0.0,0
1,2805,"May 23, 2020",1024,9,67,0.006430868167202573,0
0,79,"May 23, 2020",950,7,1597,0.4083601286173633,2
0,79,"May 23, 2020",950,7,1597,0.2958199356913183,2
1,412,"May 22, 2020",950,9,248,0.0,0
0,95,"May 22, 2020",1024,10,271,0.4758842443729903,2
0,245,"May 22, 2020",1141,1,21,0.17041800643086816,2
0,2805,"May 22, 2020",950,3,857,0.27652733118971057,2
1,180,"May 22, 2020",950,10,120,0.003215434083601286,0
0,79,"May 21, 2020",1141,7,1597,0.3247588424437299,2
0,6,"May 21, 2020",13,9,1206,0.5659163987138264,2
0,807,"May 21, 2020",24,9,1206,0.6527331189710611,2
0,807,"May 21, 2020",17,8,1206,0.7459807073954984,2
0,14,"May 21, 2020",1024,9,1206,0.31189710610932475,2
1,189,"May 21, 2020",950,10,749,0.0,0
0,106,"May 21, 2020",11,9,1206,0.7588424437299036,2
0,807,"May 21, 2020",12,9,1206,0.7363344051446945,2
0,807,"May 21, 2020",10,9,1206,0.5530546623794212,2
0,106,"May 21, 2020",13,9,1206,0.6237942122186495,2
0,106,"May 21, 2020",10,9,1206,0.8102893890675241,2
0,106,"May 21, 2020",9,8,1206,0.5016077170418006,2
0,1,"May 20, 2020",193,10,1597,0.30868167202572344,2
0,2805,"May 20, 2020",950,8,18,0.270096463022508,2
1,807,"May 20, 2020",950,9,220,0.0,0
0,412,"May 20, 2020",348,10,1597,0.29903536977491957,2
0,2805,"May 20, 2020",193,9,1597,0.25401929260450157,2
0,110,"May 20, 2020",950,10,1206,0.29903536977491957,2
1,35,"May 20, 2020",950,9,749,0.0,0
0,968,"May 20, 2020",950,10,1206,0.292604501607717,2
0,106,"May 19, 2020",96,8,1206,0.33440514469453375,2
0,106,"May 19, 2020",152,9,857,0.382636655948553,2
0,106,"May 19, 2020",228,9,1206,0.3054662379421222,2
0,106,"May 19, 2020",88,9,1206,0.3408360128617363,2
0,106,"May 19, 2020",136,8,1206,0.2958199356913183,2
0,106,"May 19, 2020",152,9,1206,0.32154340836012857,2
1,2805,"May 19, 2020",950,10,34,0.0,0
1,2805,"May 19, 2020",950,9,32,0.0,0
0,106,"May 19, 2020",96,9,1206,0.3504823151125402,2
0,106,"May 19, 2020",64,9,1206,0.35691318327974275,2
0,1,"May 19, 2020",228,1,1597,0.2958199356913183,2
0,106,"May 19, 2020",80,8,1206,0.3472668810289389,2
0,95,"May 18, 2020",1024,9,1597,0.33440514469453375,2
1,412,"May 18, 2020",950,8,248,0.0,0
1,2805,"May 17, 2020",950,10,34,0.016077170418006433,0
0,6,"May 17, 2020",1024,10,857,0.30868167202572344,2
1,189,"May 16, 2020",152,9,749,0.0,0
1,189,"May 16, 2020",152,9,749,0.0,0
1,2805,"May 15, 2020",88,6,22,0.006430868167202573,0
0,15,"May 15, 2020",1022,10,1597,0.28938906752411575,2
0,145,"May 15, 2020",1024,10,1206,0.2797427652733119,2
1,124,"May 15, 2020",950,10,399,0.0,0
1,2805,"May 15, 2020",1024,8,67,0.016077170418006433,0
1,2805,"May 15, 2020",950,9,120,0.006430868167202573,0
1,245,"May 15, 2020",348,10,176,0.0,0
1,2805,"May 15, 2020",950,6,386,0.012861736334405145,0
1,60,"May 15, 2020",950,10,399,0.0,0
1,189,"May 15, 2020",1024,10,749,0.0,0
1,86,"May 15, 2020",554,5,386,0.003215434083601286,0
1,1,"May 15, 2020",950,10,248,0.0,0
0,79,"May 14, 2020",1141,9,1597,0.3472668810289389,2
0,79,"May 14, 2020",1024,9,1597,0.37620578778135044,2
0,14,"May 14, 2020",1141,7,595,0.3472668810289389,2
0,968,"May 14, 2020",950,10,857,0.4180064308681672,2
0,807,"May 14, 2020",1022,9,1597,0.28938906752411575,2
0,110,"May 14, 2020",1141,10,1597,0.4855305466237942,2
0,95,"May 14, 2020",1141,9,128,0.21221864951768488,2
0,6,"May 14, 2020",1141,8,1206,0.2282958199356913,2
0,968,"May 13, 2020",228,9,818,0.26366559485530544,2
0,2805,"May 13, 2020",950,10,1206,0.28617363344051444,2
0,14,"May 12, 2020",1024,9,1597,0.337620578778135,2
1,180,"May 12, 2020",950,5,386,0.0,0
0,2805,"May 12, 2020",950,9,1206,0.6077170418006431,2
0,968,"May 11, 2020",193,8,595,0.4115755627009646,2
0,968,"May 11, 2020",22,9,857,0.5112540192926045,2
1,1,"May 11, 2020",1024,10,399,0.006430868167202573,0
0,2805,"May 11, 2020",950,10,818,0.2733118971061093,2
1,2805,"May 11, 2020",950,10,399,0.0,0
0,2805,"May 9, 2020",950,3,1597,0.292604501607717,2
0,45,"May 8, 2020",950,10,1597,0.3633440514469453,2
1,2805,"May 8, 2020",950,10,120,0.003215434083601286,0
1,180,"May 8, 2020",950,9,749,0.003215434083601286,0
1,1,"May 8, 2020",950,10,749,0.0,0
1,180,"May 8, 2020",950,6,386,0.003215434083601286,0
0,14,"May 7, 2020",891,9,128,0.28617363344051444,2
0,6,"May 7, 2020",1024,9,128,0.29903536977491957,2
1,65,"May 7, 2020",950,10,749,0.003215434083601286,0
0,79,"May 7, 2020",1141,8,1597,0.2733118971061093,2
0,2805,"May 6, 2020",950,1,818,0.28295819935691313,2
0,807,"May 6, 2020",950,10,1206,0.3408360128617363,2
0,2805,"May 5, 2020",950,8,332,0.19292604501607719,2
0,1,"May 4, 2020",1024,1,595,0.2958199356913183,2
0,77,"May 4, 2020",950,7,595,0.2572347266881029,2
0,968,"May 3, 2020",1024,9,1597,0.382636655948553,2
1,56,"May 2, 2020",950,10,749,0.0,0
0,2805,"May 2, 2020",1024,2,1597,0.29903536977491957,2
0,35,"May 2, 2020",950,9,1206,0.28938906752411575,2
1,807,"May 2, 2020",554,8,220,0.0,0
1,807,"May 2, 2020",950,8,120,0.0,0
0,2805,"May 2, 2020",1024,1,1597,0.33118971061093244,2
0,2805,"May 2, 2020",279,9,332,0.24115755627009647,2
0,2805,"May 2, 2020",950,1,595,0.28617363344051444,2
0,2805,"May 2, 2020",950,3,1597,0.3279742765273312,2
1,807,"May 2, 2020",554,8,220,0.0,0
1,2805,"May 2, 2020",152,9,220,0.0,0
0,2805,"May 1, 2020",950,3,1597,0.3890675241157556,2
0,2805,"May 1, 2020",1141,10,818,0.30868167202572344,2
0,27,"May 1, 2020",1024,10,128,0.31189710610932475,2
0,2805,"May 1, 2020",950,5,595,0.13183279742765275,2
1,2805,"May 1, 2020",950,10,67,0.0,0
0,2805,"May 1, 2020",279,10,818,0.28617363344051444,2
0,2805,"May 1, 2020",136,1,595,0.28938906752411575,2
1,15,"May 1, 2020",1024,5,386,0.00964630225080386,0
0,30,"May 1, 2020",228,9,1206,0.29903536977491957,2
1,1,"May 1, 2020",1024,10,749,0.006430868167202573,0
1,245,"May 1, 2020",348,8,176,0.0,0
0,968,"May 1, 2020",950,10,128,0.3408360128617363,2
1,180,"May 1, 2020",950,7,386,0.0,0
0,968,"May 1, 2020",950,10,271,0.4565916398713826,2
1,13,"May 1, 2020",1024,10,399,0.0,0
0,2805,"May 1, 2020",950,2,1206,0.33440514469453375,2
0,2805,"May 1, 2020",88,3,1206,0.3697749196141479,2
0,807,"May 1, 2020",950,5,595,0.0707395498392283,2
0,47,"May 1, 2020",61,1,595,0.33440514469453375,2
0,2805,"April 30, 2020",950,9,65,0.30868167202572344,2
1,245,"April 30, 2020",950,9,176,0.0,0
1,1,"April 30, 2020",1024,10,399,0.01929260450160772,0
1,73,"April 30, 2020",1024,8,67,0.012861736334405145,0
0,77,"April 30, 2020",950,9,1206,0.33440514469453375,2
1,245,"April 30, 2020",950,10,399,0.0,0
1,75,"April 30, 2020",950,10,399,0.0,0
0,2805,"April 29, 2020",950,9,818,0.26366559485530544,2
0,103,"April 29, 2020",891,8,1597,0.3472668810289389,2
1,189,"April 29, 2020",950,10,399,0.0,0
0,95,"April 29, 2020",1024,9,1206,0.35369774919614144,2
0,2805,"April 29, 2020",950,10,818,0.30868167202572344,2
1,412,"April 29, 2020",950,7,248,0.0,0
0,968,"April 29, 2020",1024,9,857,0.42122186495176844,2
1,30,"April 29, 2020",1022,10,749,0.003215434083601286,0
0,103,"April 28, 2020",96,10,1206,0.3247588424437299,2
0,1,"April 28, 2020",891,10,857,0.3408360128617363,2
0,106,"April 28, 2020",136,10,1206,0.3183279742765273,2
0,103,"April 28, 2020",184,9,1206,0.36655948553054657,2
0,103,"April 28, 2020",891,10,1206,0.33118971061093244,2
0,1,"April 28, 2020",1022,10,1597,0.3504823151125402,2
0,103,"April 28, 2020",891,10,1206,0.3183279742765273,2
0,807,"April 28, 2020",193,10,1206,0.35369774919614144,2
0,103,"April 28, 2020",152,9,1206,0.34405144694533757,2
0,103,"April 28, 2020",80,9,857,0.33118971061093244,2
0,2805,"April 28, 2020",1024,2,1597,0.3697749196141479,2
0,106,"April 28, 2020",228,9,857,0.337620578778135,2
0,6,"April 27, 2020",1024,9,1206,0.3054662379421222,2
0,968,"April 27, 2020",950,10,1597,0.44694533762057875,2
0,968,"April 27, 2020",950,10,1597,0.3408360128617363,2
1,2805,"April 26, 2020",950,8,220,0.0,0
1,412,"April 26, 2020",950,10,248,0.00964630225080386,0
0,968,"April 25, 2020",950,9,857,0.4405144694533762,2
0,106,"April 25, 2020",193,10,1206,0.42122186495176844,2
1,189,"April 25, 2020",1022,9,749,0.0,0
0,1,"April 25, 2020",80,10,818,0.6655948553054662,2
0,106,"April 25, 2020",96,9,1206,0.33440514469453375,2
0,1,"April 25, 2020",184,2,1206,0.32154340836012857,2
0,106,"April 25, 2020",193,9,857,0.3954983922829582,2
0,106,"April 25, 2020",152,9,1597,0.2958199356913183,2
0,106,"April 25, 2020",136,9,1597,0.3504823151125402,2
0,106,"April 25, 2020",152,9,1206,0.36655948553054657,2
1,807,"April 25, 2020",1024,9,749,0.0,0
1,412,"April 24, 2020",950,10,248,0.003215434083601286,0
1,807,"April 24, 2020",184,8,386,0.0,0
0,968,"April 24, 2020",1024,9,128,0.3408360128617363,2
1,103,"April 24, 2020",950,10,749,0.0,0
0,968,"April 24, 2020",950,10,332,0.2282958199356913,2
1,12,"April 23, 2020",950,9,176,0.0,0
0,79,"April 23, 2020",891,7,1206,0.3408360128617363,2
0,79,"April 23, 2020",1024,9,1206,0.3022508038585209,2
1,110,"April 23, 2020",950,10,749,0.006430868167202573,0
0,79,"April 23, 2020",1024,9,1597,0.5755627009646302,2
0,189,"April 23, 2020",950,10,128,0.4308681672025723,2
1,2805,"April 22, 2020",950,8,220,0.0,0
0,2805,"April 22, 2020",950,10,818,0.27652733118971057,2
0,24,"April 22, 2020",1141,10,128,0.29903536977491957,2
0,95,"April 22, 2020",1024,10,1597,0.33440514469453375,2
0,145,"April 22, 2020",1024,10,128,0.2958199356913183,2
0,4,"April 22, 2020",950,1,595,0.292604501607717,2
1,412,"April 22, 2020",950,9,248,0.0,0
1,245,"April 21, 2020",96,9,176,0.012861736334405145,0
1,2805,"April 21, 2020",950,10,120,0.0,0
1,1,"April 21, 2020",1141,10,399,0.0,0
1,2805,"April 20, 2020",950,10,120,0.0,0
1,2805,"April 20, 2020",950,10,120,0.0,0
0,968,"April 20, 2020",950,9,1206,0.4598070739549839,2
1,968,"April 18, 2020",1024,5,386,0.0,0
1,189,"April 18, 2020",950,9,399,0.0,0
1,2805,"April 17, 2020",950,10,120,0.0,0
0,103,"April 17, 2020",1141,10,1206,0.32154340836012857,2
0,27,"April 17, 2020",950,10,1597,0.2572347266881029,2
1,110,"April 17, 2020",950,10,399,0.003215434083601286,0
1,968,"April 17, 2020",950,10,399,0.0,0
0,67,"April 17, 2020",950,10,1597,0.3022508038585209,2
0,2805,"April 17, 2020",950,3,1597,0.37942122186495175,2
0,3,"April 17, 2020",1024,10,128,0.3858520900321543,2
0,1,"April 16, 2020",1024,10,1206,0.2797427652733119,2
1,124,"April 16, 2020",950,10,749,0.003215434083601286,0
1,13,"April 16, 2020",950,10,399,0.006430868167202573,0
0,1,"April 16, 2020",891,2,1206,0.337620578778135,2
0,2805,"April 16, 2020",554,1,595,0.37942122186495175,2
0,77,"April 16, 2020",950,10,332,0.19935691318327975,2
0,2805,"April 16, 2020",554,3,1206,0.26045016077170413,2
0,103,"April 16, 2020",1024,7,595,0.3022508038585209,2
0,75,"April 15, 2020",1141,9,1597,0.2958199356913183,2
0,968,"April 15, 2020",1024,8,1206,0.382636655948553,2
1,2805,"April 15, 2020",950,10,399,0.0,0
0,968,"April 15, 2020",950,10,1597,0.46945337620578775,2
0,2805,"April 14, 2020",950,10,332,0.17363344051446947,2
0,95,"April 14, 2020",1141,9,1597,0.3408360128617363,2
0,95,"April 13, 2020",1141,9,1206,0.292604501607717,2
0,2805,"April 13, 2020",1024,9,818,0.270096463022508,2
0,180,"April 11, 2020",1024,10,857,0.31189710610932475,2
1,2805,"April 10, 2020",950,10,120,0.0,0
0,2,"April 10, 2020",950,10,818,0.292604501607717,2
0,2,"April 10, 2020",950,10,1206,0.32154340836012857,2
0,124,"April 10, 2020",1024,10,1206,0.35691318327974275,2
0,2805,"April 10, 2020",950,7,595,0.3279742765273312,2
1,45,"April 10, 2020",1024,10,399,0.0,0
0,2805,"April 10, 2020",950,1,1597,0.28938906752411575,2
1,245,"April 9, 2020",1024,9,176,0.003215434083601286,0
1,807,"April 9, 2020",950,10,749,0.0,0
0,75,"April 8, 2020",1024,10,1206,0.3054662379421222,2
0,2805,"April 8, 2020",193,1,857,0.33118971061093244,2
0,2805,"April 7, 2020",1022,10,332,0.2090032154340836,2
0,2805,"April 6, 2020",1024,10,1597,0.26366559485530544,2
0,2805,"April 6, 2020",1022,3,1597,0.35369774919614144,2
0,2805,"April 5, 2020",1024,10,271,0.28617363344051444,2
0,2,"April 5, 2020",1022,3,1597,0.3858520900321543,2
0,2805,"April 4, 2020",1024,3,857,0.3858520900321543,2
1,14,"April 4, 2020",279,10,749,0.003215434083601286,0
0,2805,"April 3, 2020",950,10,857,0.2797427652733119,2
1,2805,"April 3, 2020",1024,9,67,0.003215434083601286,0
0,145,"April 3, 2020",950,10,818,0.18006430868167203,2
0,1,"April 3, 2020",1022,3,1206,0.3408360128617363,2
0,245,"April 2, 2020",950,9,857,0.012861736334405145,2
0,245,"April 2, 2020",1024,8,21,0.28938906752411575,2
0,968,"April 1, 2020",22,9,1597,0.5562700964630225,2
0,10,"April 1, 2020",554,9,857,0.49517684887459806,2
0,968,"April 1, 2020",228,6,595,0.27652733118971057,2
1,2805,"April 1, 2020",554,9,120,0.016077170418006433,0
0,13,"April 1, 2020",950,10,332,0.24437299035369775,2
0,10,"April 1, 2020",136,9,1206,0.4533762057877813,2
0,968,"April 1, 2020",12,9,857,0.5434083601286174,2
0,968,"April 1, 2020",36,9,1206,0.527331189710611,2
0,968,"April 1, 2020",11,9,857,0.5144694533762059,2
0,968,"April 1, 2020",279,9,1206,0.4598070739549839,2
0,968,"April 1, 2020",28,9,857,0.4758842443729903,2
0,968,"April 1, 2020",348,9,1206,0.4308681672025723,2
1,2805,"April 1, 2020",950,10,399,0.0,0
0,968,"April 1, 2020",348,9,1206,0.4180064308681672,2
0,968,"April 1, 2020",80,9,271,0.40192926045016075,2
0,968,"April 1, 2020",96,9,1597,0.6141479099678457,2
0,968,"April 1, 2020",45,9,1597,0.6688102893890675,2
0,968,"April 1, 2020",61,9,1206,0.5980707395498392,2
0,968,"April 1, 2020",891,9,1206,0.4405144694533762,2
0,968,"April 1, 2020",36,9,1206,0.5916398713826366,2
0,968,"April 1, 2020",554,9,1206,0.4565916398713826,2
1,412,"April 1, 2020",950,10,248,0.006430868167202573,0
0,968,"April 1, 2020",348,6,595,0.30868167202572344,2
0,968,"April 1, 2020",8,9,857,0.54983922829582,2
1,807,"April 1, 2020",1024,6,176,0.006430868167202573,0
1,245,"April 1, 2020",13,9,176,0.016077170418006433,0
0,968,"April 1, 2020",950,10,1597,0.3279742765273312,2
1,412,"April 1, 2020",950,10,248,0.003215434083601286,0
1,2805,"April 1, 2020",950,10,120,0.0,0
0,1,"April 1, 2020",1022,7,595,0.26366559485530544,2
0,2805,"April 1, 2020",193,3,1597,0.3408360128617363,2
0,968,"April 1, 2020",348,9,1206,0.3633440514469453,2
1,65,"April 1, 2020",950,9,749,0.003215434083601286,0
0,2805,"April 1, 2020",1141,3,271,0.2958199356913183,2
0,968,"March 31, 2020",950,6,595,0.270096463022508,2
1,968,"March 31, 2020",1024,7,386,0.0,0
1,807,"March 31, 2020",1024,6,386,0.0,0
0,2805,"March 31, 2020",950,10,332,0.270096463022508,2
0,2805,"March 31, 2020",891,1,595,0.4180064308681672,2
0,180,"March 31, 2020",1022,10,1597,0.32154340836012857,2
0,968,"March 31, 2020",1024,10,1597,0.3408360128617363,2
0,2805,"March 31, 2020",1141,9,65,0.26688102893890675,2
0,45,"March 31, 2020",1024,3,818,0.33118971061093244,2
1,807,"March 31, 2020",1024,5,386,0.0,0
0,968,"March 29, 2020",950,9,1206,0.5112540192926045,2
1,189,"March 29, 2020",950,10,399,0.0,0
0,2805,"March 28, 2020",1024,3,857,0.3279742765273312,2
0,2805,"March 27, 2020",950,5,595,0.14469453376205788,2
1,2805,"March 27, 2020",1024,10,399,0.003215434083601286,0
1,968,"March 27, 2020",1024,10,749,0.0,0
0,968,"March 27, 2020",950,10,1206,0.35691318327974275,2
1,2805,"March 27, 2020",950,10,399,0.006430868167202573,0
0,180,"March 27, 2020",950,10,857,0.26366559485530544,2
0,180,"March 27, 2020",1024,9,818,0.2282958199356913,2
0,180,"March 27, 2020",950,5,595,0.07395498392282959,2
0,2805,"March 27, 2020",950,10,1597,0.33118971061093244,2
1,807,"March 27, 2020",950,10,749,0.0,0
0,4,"March 27, 2020",1024,5,595,0.2282958199356913,2
1,807,"March 26, 2020",950,10,176,0.003215434083601286,0
0,60,"March 26, 2020",1024,10,1597,0.360128617363344,2
0,67,"March 26, 2020",950,7,818,0.06430868167202573,2
1,67,"March 26, 2020",950,10,749,0.0,0
0,2805,"March 25, 2020",1024,1,595,0.3183279742765273,2
0,2805,"March 25, 2020",950,3,818,0.34405144694533757,2
0,4,"March 25, 2020",1141,10,1597,0.315112540192926,2
0,145,"March 25, 2020",950,10,20,0.33118971061093244,2
0,2805,"March 24, 2020",950,10,332,0.22186495176848875,2
1,1,"March 23, 2020",950,10,399,0.0,0
1,1,"March 22, 2020",950,9,749,0.0,0
1,807,"March 21, 2020",950,5,386,0.003215434083601286,0
0,56,"March 20, 2020",950,9,818,0.2958199356913183,2
1,807,"March 20, 2020",950,6,386,0.003215434083601286,0
1,16,"March 20, 2020",950,6,176,0.003215434083601286,0
0,110,"March 20, 2020",1022,9,1597,0.3022508038585209,2
1,2805,"March 20, 2020",950,8,386,0.00964630225080386,0
1,2805,"March 20, 2020",950,10,67,0.0,0
1,968,"March 20, 2020",950,10,399,0.0,0
1,412,"March 20, 2020",950,9,248,0.0,0
1,412,"March 20, 2020",950,8,248,0.0,0
1,2805,"March 20, 2020",950,10,399,0.0,0
0,45,"March 20, 2020",950,10,1597,0.3472668810289389,2
1,124,"March 20, 2020",950,10,749,0.0,0
0,2805,"March 19, 2020",1024,3,20,0.28938906752411575,2
0,12,"March 19, 2020",950,10,857,0.2379421221864952,2
0,8,"March 19, 2020",950,9,1206,0.3183279742765273,2
0,2805,"March 18, 2020",1022,3,1597,0.3022508038585209,2
1,13,"March 18, 2020",950,10,749,0.0,0
0,245,"March 18, 2020",1022,1,21,0.360128617363344,2
1,19,"March 18, 2020",1024,10,399,0.0,0
0,412,"March 18, 2020",891,9,818,0.28938906752411575,2
0,2805,"March 17, 2020",950,10,332,0.19614147909967847,2
1,1,"March 17, 2020",950,6,248,0.0,0
1,2805,"March 17, 2020",1141,10,220,0.0,0
0,2805,"March 16, 2020",348,3,1206,0.2958199356913183,2
0,968,"March 15, 2020",1024,9,128,0.4308681672025723,2
0,807,"March 15, 2020",1024,5,595,0.0707395498392283,2
1,2805,"March 15, 2020",1024,10,220,0.0,0
0,968,"March 14, 2020",950,10,1206,0.32154340836012857,2
1,2805,"March 13, 2020",950,9,220,0.0,0
0,30,"March 13, 2020",1141,9,1206,0.31189710610932475,2
1,11,"March 13, 2020",950,10,749,0.0,0
0,86,"March 13, 2020",950,8,595,0.3279742765273312,2
0,2805,"March 13, 2020",1024,10,1597,0.337620578778135,2
1,6,"March 13, 2020",950,10,749,0.003215434083601286,0
0,2805,"March 13, 2020",950,3,1597,0.3022508038585209,2
0,103,"March 13, 2020",1024,9,1597,0.42122186495176844,2
1,5,"March 13, 2020",950,10,399,0.0,0
1,2805,"March 11, 2020",950,10,399,0.003215434083601286,0
1,2805,"March 11, 2020",950,9,32,0.006430868167202573,0
1,1,"March 11, 2020",950,10,749,0.0,0
0,45,"March 10, 2020",950,6,595,0.26045016077170413,2
0,2805,"March 10, 2020",950,10,332,0.22508038585209003,2
0,2,"March 8, 2020",950,8,595,0.04823151125401929,2
0,807,"March 6, 2020",1022,10,1206,0.33118971061093244,2
0,30,"March 6, 2020",1022,10,1597,0.2508038585209003,2
0,968,"March 6, 2020",950,10,1597,0.382636655948553,2
0,124,"March 6, 2020",1024,10,1597,0.26045016077170413,2
0,2805,"March 6, 2020",1024,10,818,0.36655948553054657,2
0,2805,"March 6, 2020",950,3,857,0.35369774919614144,2
0,145,"March 6, 2020",950,10,128,0.3504823151125402,2
1,2805,"March 6, 2020",950,10,220,0.003215434083601286,0
0,95,"March 5, 2020",891,8,1597,0.3858520900321543,2
0,807,"March 5, 2020",950,9,857,0.5176848874598071,2
1,968,"March 5, 2020",950,5,386,0.0,0
0,60,"March 5, 2020",1024,10,1206,0.34405144694533757,2
0,1,"March 4, 2020",193,10,1597,0.594855305466238,2
0,2805,"March 4, 2020",1024,10,818,0.3697749196141479,2
0,6,"March 4, 2020",80,3,1597,0.49196141479099675,2
1,145,"March 4, 2020",891,9,749,0.00964630225080386,0
0,73,"March 3, 2020",1141,3,20,0.33440514469453375,2
0,77,"March 3, 2020",1024,5,595,0.22508038585209003,2
0,2805,"March 3, 2020",950,10,332,0.19292604501607719,2
0,968,"March 3, 2020",1024,9,1597,0.42443729903536975,2
0,30,"March 3, 2020",1024,10,1597,0.31189710610932475,2
0,412,"March 3, 2020",184,3,1597,0.37942122186495175,2
0,2805,"March 2, 2020",950,10,332,0.19292604501607719,2
1,245,"March 1, 2020",348,9,176,0.0,0
1,67,"March 1, 2020",950,10,399,0.006430868167202573,0
0,968,"March 1, 2020",1024,9,1206,0.4147909967845659,2
1,807,"March 1, 2020",950,5,386,0.0,0
0,807,"March 1, 2020",1024,5,595,0.03215434083601286,2
0,2805,"March 1, 2020",891,10,1597,0.27652733118971057,2
0,2,"March 1, 2020",184,1,595,0.405144694533762,2
0,2805,"March 1, 2020",891,9,1206,0.27652733118971057,2
0,30,"March 1, 2020",1022,9,1597,0.2797427652733119,2
0,2805,"March 1, 2020",88,3,1597,0.504823151125402,2
0,807,"March 1, 2020",950,9,1597,0.26045016077170413,2
0,124,"March 1, 2020",1141,10,818,0.2958199356913183,2
0,8,"March 1, 2020",1024,10,818,0.28617363344051444,2
0,2805,"February 28, 2020",950,10,1597,0.3472668810289389,2
1,35,"February 28, 2020",1024,9,749,0.003215434083601286,0
0,968,"February 28, 2020",1024,9,332,0.2282958199356913,2
1,30,"February 28, 2020",950,10,749,0.0,0
1,145,"February 28, 2020",1024,10,399,0.0,0
1,110,"February 28, 2020",950,10,749,0.0,0
0,968,"February 27, 2020",950,9,857,0.5176848874598071,2
1,2805,"February 27, 2020",950,10,399,0.003215434083601286,0
1,245,"February 27, 2020",950,10,749,0.0,0
0,245,"February 27, 2020",1024,6,21,0.31189710610932475,2
1,8,"February 27, 2020",950,9,16,0.0,0
0,95,"February 26, 2020",891,9,1597,0.3279742765273312,2
